EpRewMean,loss_pol_surr,EpLenMean,EpisodesSoFar,loss_vf_loss,loss_kl,ev_tdlam_before,TimestepsSoFar,TimeElapsed,EpThisIter,loss_pol_entpen,loss_ent
-989404.983124421,-0.0075629735,1310.82,6043,2958347000.0,0.006133814,-2.1457672119140625e-06,10780315,2145.3641629219055,43,0.0,7.616135
-459619.57786857657,-0.0068787355,1196.59,6105,361058300000.0,0.0041520023,4.172325134277344e-07,10847651,2158.645859003067,62,0.0,7.6204114
-2268063.771143401,-0.0066276877,1168.5,6159,10222828000.0,0.0048218765,2.8014183044433594e-06,10910941,2171.912838935852,54,0.0,7.613696
-2194627.3316966603,-0.0068410477,1262.45,6202,153698070000.0,0.0055372245,-0.0001131296157836914,10971417,2185.293256044388,43,0.0,7.607331
-1780182.0006179595,-0.0077421186,1371.05,6241,48662147000.0,0.0053866175,-2.2649765014648438e-06,11027664,2198.860448360443,39,0.0,7.612865
-2410355.276769425,-0.00679041,1380.95,6292,208336930000.0,0.0047385553,-0.00015926361083984375,11094060,2212.1973502635956,51,0.0,7.618153
-1219846.6947865703,-0.0057251095,1182.12,6351,1521066700000.0,0.0049085324,-9.5367431640625e-07,11157037,2225.5763261318207,59,0.0,7.625903
-8118382.584195385,-0.007310812,1067.35,6402,221111370000.0,0.0048059463,-1.3113021850585938e-06,11216228,2239.1768593788147,51,0.0,7.6260333
-11706269.927075345,-0.007707258,1104.25,6461,606385200000.0,0.00523735,1.1920928955078125e-07,11275735,2253.15864109993,59,0.0,7.624684
-5432128.663620292,-0.008104259,1058.32,6515,56486190000.0,0.0054121288,4.470348358154297e-06,11338081,2266.6001856327057,54,0.0,7.6189227
-1890353.0935026417,-0.0067135487,1177.43,6569,1246855000000.0,0.0045120516,-8.356571197509766e-05,11400576,2280.137672662735,54,0.0,7.6208797
-6001814.607835406,-0.007886826,1185.49,6616,24818143000.0,0.00568023,-0.00035893917083740234,11458679,2293.5804958343506,47,0.0,7.638397
-6600140.61677352,-0.008708107,1150.15,6675,278940420000.0,0.00619232,-0.0007009506225585938,11524137,2307.137587785721,59,0.0,7.641804
-5482047.668027621,-0.0075863316,1183.16,6725,711771900000.0,0.0062301834,-6.115436553955078e-05,11585311,2320.659711122513,50,0.0,7.6347837
-7317818.1386148445,-0.007626004,1175.23,6777,763459670000.0,0.005407064,1.1920928955078125e-07,11643975,2334.298621416092,52,0.0,7.632919
-2560467.452909735,-0.0068466314,1042.75,6838,29551835000.0,0.0054457933,5.960464477539063e-08,11705828,2347.8482143878937,61,0.0,7.6264186
-1478005.1285041142,-0.0075512137,1191.58,6885,131268090000.0,0.0043862225,-0.00028502941131591797,11767791,2361.599616289139,47,0.0,7.6179814
-1964018.1240890527,-0.0070469,1212.85,6937,124262570000.0,0.0054414296,-0.00018525123596191406,11825638,2375.36087846756,52,0.0,7.6114955
-2527077.295945499,-0.0083581,1190.58,6987,74568900000.0,0.005589907,-9.202957153320312e-05,11889155,2389.5053899288177,50,0.0,7.6112323
-3063853.4919642885,-0.007855925,1133.15,7052,53531365000.0,0.005266027,-3.2186508178710938e-06,11955885,2403.075996398926,65,0.0,7.608838
-2265690.7751831557,-0.0073631434,1111.44,7109,1161445800000.0,0.0055927276,0.0,12019613,2416.656366109848,57,0.0,7.6084013
-6514625.164943099,-0.008248565,1086.6,7163,131882344000.0,0.005275389,-1.1920928955078125e-07,12081810,2430.1921248435974,54,0.0,7.6076655
-613623.0346828802,-0.0070114946,1053.86,7220,252310650000.0,0.006683293,-1.1920928955078125e-07,12141283,2443.8095903396606,57,0.0,7.6081805
-3827416.448562424,-0.0073205284,1122.07,7268,94807140000.0,0.00491514,-5.245208740234375e-06,12202398,2457.7177560329437,48,0.0,7.591747
-4652005.68453016,-0.008025296,1073.27,7329,39278432000.0,0.005455604,-2.5033950805664062e-05,12263095,2471.3984060287476,61,0.0,7.578648
-908116.0031603841,-0.008292096,964.07,7389,423823970000.0,0.005762737,-2.5033950805664062e-05,12318844,2485.0399646759033,60,0.0,7.577144
-3726543.451570028,-0.0072243265,1145.66,7435,93589320000.0,0.0048059495,-8.881092071533203e-05,12381642,2499.09867477417,46,0.0,7.5788274
-3717502.6271526082,-0.00697465,1133.08,7500,21320622000.0,0.0054349657,-6.9141387939453125e-06,12446211,2512.7791681289673,65,0.0,7.579453
-891211.9332568075,-0.008148943,1103.48,7546,14371909000.0,0.00601994,-0.0007371902465820312,12505159,2527.023320198059,46,0.0,7.582898
-584007.578301077,-0.007302239,1083.19,7609,8285113000.0,0.005782126,2.980232238769531e-07,12569288,2540.8016896247864,63,0.0,7.5720243
-1061012.5902755337,-0.007711774,1121.29,7658,4186383400.0,0.0063495655,1.7285346984863281e-06,12628755,2554.6887333393097,49,0.0,7.56041
-618497.1385264259,-0.007884807,1129.55,7717,79194940000.0,0.0044606198,4.4405460357666016e-05,12693668,2568.552747488022,59,0.0,7.566029
-1381725.966816489,-0.007600086,1000.53,7775,4442768000.0,0.004942435,-2.6106834411621094e-05,12751994,2582.5042757987976,58,0.0,7.562755
-1366504.3932177527,-0.0081225205,995.29,7841,894079530000.0,0.0047810725,-7.152557373046875e-07,12815118,2596.4147152900696,66,0.0,7.5573125
-3383914.602600329,-0.0066530234,937.86,7907,907137200000.0,0.005226065,5.364418029785156e-07,12872517,2610.2069590091705,66,0.0,7.561519
-6099868.984646667,-0.006888843,1039.5,7971,124832560000.0,0.0060398947,2.384185791015625e-07,12940935,2624.2438938617706,64,0.0,7.5612493
-6614868.074729082,-0.006976942,1195.04,8014,105278860000.0,0.0039775115,0.0,13002914,2638.3531942367554,43,0.0,7.5523806
-1951725.8779846749,-0.0073614814,1350.57,8066,52853610000.0,0.0052159927,8.481740951538086e-05,13068525,2652.0405325889587,52,0.0,7.544663
-1396504.9398952958,-0.0069743455,1161.94,8116,30700240000.0,0.0053872857,3.337860107421875e-06,13123206,2666.174537420273,50,0.0,7.541859
-1740972.6193025282,-0.00885721,1270.91,8157,23064080000.0,0.006461036,4.1961669921875e-05,13181022,2680.4598989486694,41,0.0,7.54129
-2340658.2263800427,-0.008445587,1219.45,8207,111783010000.0,0.0053929165,-1.1801719665527344e-05,13239575,2694.4554102420807,50,0.0,7.5384173
-1297156.2608938671,-0.0074549885,1211.14,8257,112552210000.0,0.004865271,0.0,13302136,2708.333735704422,50,0.0,7.541988
-1341771.7123157703,-0.0075085824,1217.17,8313,138858560000.0,0.0059133875,1.1920928955078125e-06,13369824,2722.3901221752167,56,0.0,7.533219
-1811050.8644516012,-0.0072661615,1250.69,8362,25195047000.0,0.005128123,-0.00031065940856933594,13431804,2736.298736810684,49,0.0,7.52951
-1984742.0312558478,-0.007572792,1111.05,8419,720940430000.0,0.006024549,0.0,13490655,2750.1877987384796,57,0.0,7.5329394
-5130545.897688733,-0.00660232,1082.98,8469,452226220000.0,0.0063481187,-1.1920928955078125e-07,13545336,2764.2011659145355,50,0.0,7.535568
-6222795.4761114,-0.0068738135,1057.9,8533,43768450000.0,0.0049257823,8.881092071533203e-06,13613222,2778.228514432907,64,0.0,7.544266
-2903346.0178808533,-0.006548068,1181.29,8584,116328630000.0,0.0057492275,-3.933906555175781e-05,13679353,2792.227714061737,51,0.0,7.5385437
-1178895.5949084864,-0.007056046,1141.97,8643,64284500000.0,0.005770616,-5.960464477539062e-07,13740097,2806.2316443920135,59,0.0,7.533826
-1363415.6441063562,-0.0076233046,1102.4,8689,171067210000.0,0.0052339155,3.2782554626464844e-06,13796405,2821.0365178585052,46,0.0,7.5335126
-2107118.9271681677,-0.0084946,1140.69,8745,56336850000.0,0.0050423476,-3.0875205993652344e-05,13855255,2835.020631313324,56,0.0,7.541428
-1764094.5091045678,-0.0067016566,1096.04,8803,12132890000.0,0.0054121395,1.1920928955078125e-07,13920219,2848.8957290649414,58,0.0,7.5401487
-1633440.117061367,-0.0073353886,1082.21,8856,17937170000.0,0.004252384,-0.0012197494506835938,13977862,2862.9337029457092,53,0.0,7.540286
-1505395.4554410148,-0.0073567405,1059.33,8916,26110595000.0,0.004875993,-0.0004557371139526367,14041544,2876.914106607437,60,0.0,7.5310626
-1357217.723054073,-0.0073502813,1075.34,8974,48894984000.0,0.0050889356,-9.512901306152344e-05,14104929,2891.0380470752716,58,0.0,7.536362
-1801068.9806852178,-0.0073336195,1092.55,9032,167411270000.0,0.004622952,3.165006637573242e-05,14168101,2905.1954708099365,58,0.0,7.5384855
-2048046.5450493458,-0.0070536504,1142.06,9082,7670559000.0,0.006913543,3.5762786865234375e-07,14226456,2919.1407527923584,50,0.0,7.524322
-1250077.1362439247,-0.007688765,1201.43,9133,234988550000.0,0.0043368638,-3.5762786865234375e-07,14289413,2933.520361661911,51,0.0,7.5146327
-4278173.374390023,-0.008910055,1197.2,9182,315306300000.0,0.0063189734,0.0,14346176,2947.7582404613495,49,0.0,7.5093684
-4873724.352192555,-0.007964793,1231.4,9234,76497700000.0,0.0062050046,-1.1920928955078125e-07,14414602,2962.4232177734375,52,0.0,7.5163875
-1609274.859822613,-0.0064895866,1135.25,9291,417157150000.0,0.004915111,-1.1920928955078125e-07,14471366,2976.7725200653076,57,0.0,7.523998
-6365924.101597108,-0.008092129,1114.94,9337,255927160000.0,0.0058253333,8.314847946166992e-05,14530691,2990.9370090961456,46,0.0,7.516087
-5315185.461060438,-0.0077010114,1229.88,9396,251566370.0,0.0052744877,-4.589557647705078e-05,14598875,3005.085263967514,59,0.0,7.511002
-245380.33308847313,-0.006883237,1141.47,9451,34106542000.0,0.005526469,-3.5762786865234375e-07,14661217,3019.210546016693,55,0.0,7.503453
-1007412.5743708997,-0.0067111114,998.04,9515,40602358000.0,0.003934787,0.0,14723327,3033.451630115509,64,0.0,7.493358
-2120351.4612867576,-0.0068575144,1061.92,9571,198714700000.0,0.0050603747,-6.4373016357421875e-06,14783428,3047.5942034721375,56,0.0,7.4921575
-1673473.0322254298,-0.0071408283,1065.46,9622,54467650000.0,0.0060165864,0.0,14840619,3061.868986606598,51,0.0,7.4916716
-1430439.1003433904,-0.007799003,1143.12,9675,542858800.0,0.005666674,-0.0005394220352172852,14904248,3076.0545959472656,53,0.0,7.4949994
-717762.0184524547,-0.007789702,1166.25,9732,2288753200.0,0.004705376,-4.887580871582031e-05,14968617,3090.567920446396,57,0.0,7.5024066
-589497.8983710781,-0.007176792,1024.52,9792,900941700.0,0.004957405,-6.4373016357421875e-06,15028273,3104.925833940506,60,0.0,7.5069857
-258644.42791546576,-0.008882384,998.87,9857,7536610000.0,0.0057065426,-2.8371810913085938e-05,15090808,3119.589458465576,65,0.0,7.5156856
-976700.2416057412,-0.007414456,945.8,9922,30229650000.0,0.0048607737,5.960464477539062e-07,15155370,3133.988448381424,65,0.0,7.5159307
-964992.0421396743,-0.008095595,1008.89,9977,180800100000.0,0.0059193713,-2.384185791015625e-07,15213933,3148.17609000206,55,0.0,7.51167
-4276731.553214328,-0.0077632545,1082.74,10031,57629200000.0,0.004746109,-6.401538848876953e-05,15271764,3162.394586801529,54,0.0,7.507752
-1831310.358531376,-0.0068658222,971.9,10095,18245693000.0,0.0058039506,-7.76052474975586e-05,15330576,3176.895988702774,64,0.0,7.508983
-824146.1268058443,-0.006415693,1115.7,10145,372237240000.0,0.005828329,-0.00016796588897705078,15394767,3191.3835785388947,50,0.0,7.504929
-3875338.2761950027,-0.0079744095,1257.84,10197,28079250000.0,0.0064161206,-2.384185791015625e-06,15458484,3205.538788318634,52,0.0,7.4994173
-3698856.744980514,-0.00679635,1010.83,10264,45027820000.0,0.0042502345,-5.960464477539062e-07,15519140,3220.1671044826508,67,0.0,7.4997716
-921296.7628841099,-0.008672128,1026.09,10314,6087499300.0,0.0047286283,-0.00031507015228271484,15578653,3234.4743740558624,50,0.0,7.501404
-579742.3704086941,-0.0063825785,1157.93,10365,119331340000.0,0.0054461416,-1.5497207641601562e-06,15635472,3248.945151567459,51,0.0,7.49437
-3447596.6745225447,-0.008260489,1071.5,10431,111826640000.0,0.0046619107,5.960464477539063e-08,15704236,3263.8418383598328,66,0.0,7.504791
-3712703.835300479,-0.0074486304,1136.5,10481,268040590000.0,0.0066287946,5.364418029785156e-07,15761274,3278.4196541309357,50,0.0,7.5061994
-2109744.470475692,-0.008007107,1137.2,10539,154798920000.0,0.0052416753,-1.0728836059570312e-06,15823399,3292.658368587494,58,0.0,7.51242
-3931888.0185565334,-0.006685967,996.76,10608,69798216000.0,0.0056005917,-4.76837158203125e-07,15891087,3307.1471388339996,69,0.0,7.51479
-2679067.3615198927,-0.0086756935,980.21,10668,9165617000.0,0.0048796893,7.677078247070312e-05,15951153,3321.8174731731415,60,0.0,7.504443
-846854.0538879111,-0.007318579,1045.03,10722,101452200000.0,0.0051248893,0.0,16010401,3336.4817168712616,54,0.0,7.496396
-1404432.3982410845,-0.007176182,977.16,10791,41485190000.0,0.0058982726,1.7881393432617188e-07,16076727,3350.8205959796906,69,0.0,7.4896703
-1773843.4985734802,-0.0074568912,1040.82,10850,40490476000.0,0.006375,-4.2438507080078125e-05,16142083,3365.110779285431,59,0.0,7.4901247
-1901284.986034997,-0.007975234,1019.31,10909,117465310000.0,0.005170999,-7.152557373046875e-07,16198946,3379.6147389411926,59,0.0,7.4924955
-1497853.001071611,-0.008158685,1021.5,10968,11396949000.0,0.004884623,-1.430511474609375e-05,16259583,3394.4643833637238,59,0.0,7.486858
-925963.3247035895,-0.007303846,856.41,11038,22082138000.0,0.0042957873,1.6093254089355469e-06,16316363,3409.708757162094,70,0.0,7.4913983
-1129413.2063343427,-0.0072212513,822.55,11111,82954890000.0,0.0045923707,2.9206275939941406e-06,16379745,3424.197583913803,73,0.0,7.4965825
-1339003.5438376116,-0.0073901694,917.5,11178,3275155000.0,0.005461465,-4.649162292480469e-06,16439785,3438.7927248477936,67,0.0,7.4959674
-1095668.2471415913,-0.007856937,719.28,11258,98007150000.0,0.005328386,-8.690357208251953e-05,16497476,3453.411929130554,80,0.0,7.499603
-942384.7983206718,-0.0071599293,846.35,11332,8845392000.0,0.006453077,3.159046173095703e-06,16567014,3467.9028754234314,74,0.0,7.510239
-998774.5565836016,-0.0073562018,891.1,11399,70278010000.0,0.004510373,5.960464477539063e-08,16624875,3482.6595618724823,67,0.0,7.508327
-996517.4808960104,-0.0073725632,960.19,11464,4834845700.0,0.00534375,-0.0003025531768798828,16689444,3497.406048297882,65,0.0,7.496112
-1122223.9390255094,-0.00702748,929.58,11533,81450720000.0,0.0040803235,-2.110004425048828e-05,16749683,3512.144404411316,69,0.0,7.4905353
-1358323.4094182118,-0.0072051627,840.43,11604,44972180000.0,0.0048983307,-2.384185791015625e-07,16810997,3526.699769973755,71,0.0,7.495423
-1318132.2819709647,-0.0074188844,858.44,11678,31985453000.0,0.00519543,-0.0001366138458251953,16874253,3541.2701478004456,74,0.0,7.495099
-1038426.5436462185,-0.007834671,796.53,11754,18608654000.0,0.004702683,-1.0728836059570312e-06,16933793,3556.522409915924,76,0.0,7.4934206
-467619.37560457044,-0.0077409316,838.31,11812,3595567000.0,0.0049678176,4.291534423828125e-06,16987438,3571.0300657749176,58,0.0,7.493545
-1046087.3779570705,-0.0074935528,984.89,11872,90050940000.0,0.004992008,-0.00020766258239746094,17049045,3585.8700606822968,60,0.0,7.4909816
-874325.6982106892,-0.0077949087,843.44,11950,69864970000.0,0.004353591,-1.3113021850585938e-06,17112432,3600.302384376526,78,0.0,7.4953914
-1317378.4863000282,-0.007152148,872.64,12022,113273960000.0,0.0035091625,-1.5974044799804688e-05,17175760,3615.1407911777496,72,0.0,7.508449
-3624059.6061223387,-0.0083076265,997.41,12078,444222000000.0,0.005146943,-0.00010275840759277344,17235908,3629.8917603492737,56,0.0,7.515033
-1122307.420192688,-0.008055824,1036.89,12143,46444245000.0,0.0052964715,-5.245208740234375e-06,17306052,3644.4809460639954,65,0.0,7.52148
-817080.5652753228,-0.00664889,966.09,12206,34921310000.0,0.0047233193,-8.893013000488281e-05,17364725,3659.326902151108,63,0.0,7.526707
-188403.41299429093,-0.007936855,849.75,12282,55775814000.0,0.005100739,-8.58306884765625e-06,17426704,3674.360134124756,76,0.0,7.53003
-1107869.3599776223,-0.0073106242,746.56,12358,20830982000.0,0.00437195,-1.3232231140136719e-05,17481956,3689.1922600269318,76,0.0,7.525116
-1550889.3764643886,-0.006955988,981.19,12413,30258096000.0,0.005167152,0.0,17543268,3704.0916628837585,55,0.0,7.51411
-972896.7014811917,-0.0071069477,926.99,12491,41953677000.0,0.0046326243,0.0,17609961,3719.471937894821,78,0.0,7.5153394
-975634.4051625566,-0.00791998,954.16,12552,50970116000.0,0.0051424266,-3.5762786865234375e-07,17670085,3734.4465239048004,61,0.0,7.5185857
-1423185.1684702153,-0.007648401,961.78,12618,23520158000.0,0.0056247087,0.0,17730135,3749.3291351795197,66,0.0,7.5239863
-416446.96885505936,-0.007488227,851.99,12692,283843620000.0,0.0041736388,-2.0265579223632812e-06,17791874,3764.063361644745,74,0.0,7.530132
-4119563.282864479,-0.007248898,747.57,12779,220321640000.0,0.004393473,5.900859832763672e-06,17857351,3778.8510880470276,87,0.0,7.5404315
-831757.3642671725,-0.0072106165,777.89,12850,121388180000.0,0.005050509,-1.5020370483398438e-05,17915419,3793.5902016162872,71,0.0,7.5362287
-1501997.9736350132,-0.007007749,718.7,12939,32076337000.0,0.0039855614,2.384185791015625e-07,17980689,3808.513479948044,89,0.0,7.53984
-435872.6342342623,-0.0062957117,850.96,13001,1540685300.0,0.004064373,5.960464477539063e-08,18041332,3823.448600769043,62,0.0,7.5335994
-875137.2896232391,-0.0065888544,770.71,13076,56365085000.0,0.0049644536,1.1920928955078125e-07,18099158,3838.278323173523,75,0.0,7.5305524
-1150459.97244025,-0.005895974,806.62,13142,156665020000.0,0.003777407,-2.5510787963867188e-05,18160173,3853.1844322681427,66,0.0,7.535584
-2425492.2076618746,-0.007253647,952.42,13210,204994200000.0,0.004337991,1.7881393432617188e-07,18226342,3868.831146478653,68,0.0,7.53555
-972482.112144283,-0.0074357106,816.36,13284,1387530500.0,0.004529192,2.5033950805664062e-06,18284342,3883.807753801346,74,0.0,7.5420833
-179987.7018168749,-0.0071566794,768.68,13363,18183039000.0,0.0046153585,-2.7418136596679688e-06,18346745,3898.936692237854,79,0.0,7.5467877
-1198074.3086325298,-0.007567189,808.67,13440,248592450000.0,0.0048976038,-8.571147918701172e-05,18412603,3914.121863603592,77,0.0,7.557938
-1916069.2334885998,-0.006754388,710.45,13528,60423004000.0,0.0038598438,-2.86102294921875e-06,18471669,3929.0754313468933,88,0.0,7.5522
-568435.0967157083,-0.006347805,592.64,13623,122689370000.0,0.0042862343,5.960464477539063e-08,18528022,3944.012934923172,95,0.0,7.5503535
-975510.7029365401,-0.0071550966,753.5,13699,2865811200.0,0.006143576,2.1457672119140625e-06,18589754,3958.8685846328735,76,0.0,7.5432124
-692253.7235122682,-0.007664117,806.83,13773,4633359000.0,0.004589291,-3.5762786865234375e-07,18650482,3973.7219426631927,74,0.0,7.5481234
-1239937.2829070115,-0.0068884823,730.11,13866,46857560000.0,0.004748382,-5.960464477539062e-07,18720011,3988.6593899726868,93,0.0,7.548175
-702007.1979339023,-0.007563501,781.63,13934,95087400000.0,0.005244715,5.960464477539063e-08,18771708,4003.828138113022,68,0.0,7.558746
-2172318.152085342,-0.007020734,828.23,14012,119271710000.0,0.004799984,1.1920928955078125e-07,18839257,4019.6690406799316,78,0.0,7.556396
-2441770.357196552,-0.008208339,843.1,14087,19903640000.0,0.0050243703,0.0,18895819,4034.688920021057,75,0.0,7.5587964
-503608.9444431745,-0.0073720873,937.4,14159,34751460000.0,0.004162121,-0.00010037422180175781,18963911,4049.802836894989,72,0.0,7.5544324
-1102879.9140119087,-0.008082023,874.16,14232,39137825000.0,0.00429046,-1.9073486328125e-06,19022220,4064.8507537841797,73,0.0,7.559544
-1033285.1716439249,-0.0074756234,777.0,14309,61964374000.0,0.0050649177,-2.384185791015625e-07,19080443,4080.098313808441,77,0.0,7.567462
-1539452.02190706,-0.0073074223,719.41,14403,155096100000.0,0.0049060616,-0.00012576580047607422,19146578,4095.26958155632,94,0.0,7.581055
-1922016.397569415,-0.0063304445,802.47,14469,83688374000.0,0.0048126834,-2.5033950805664062e-06,19207188,4110.594602584839,66,0.0,7.5835423
-4278270.198604409,-0.007349816,766.97,14548,281435300000.0,0.0047471514,-9.775161743164062e-06,19267648,4125.557681083679,79,0.0,7.577953
-4152083.662218067,-0.008148731,804.57,14618,257584100000.0,0.005670469,-6.330013275146484e-05,19327001,4140.759741306305,70,0.0,7.575649
-1269804.9172898103,-0.006531136,836.69,14690,6680305000.0,0.007983383,0.0,19388467,4155.939750671387,72,0.0,7.5716357
-652067.4603860391,-0.00863667,824.36,14771,11783640000.0,0.0044283797,0.0,19453685,4171.867835998535,81,0.0,7.571076
-1099193.419902718,-0.007132116,808.13,14836,134711330000.0,0.0051455456,-5.602836608886719e-06,19508150,4187.263751745224,65,0.0,7.572209
-780288.4726808011,-0.006648184,801.76,14919,10708470000.0,0.003223617,-9.775161743164062e-06,19573529,4202.810494184494,83,0.0,7.5699
-240215.47774794122,-0.0073154597,771.01,15001,20305150000.0,0.0042067557,-1.2993812561035156e-05,19637309,4217.968063116074,82,0.0,7.575134
-7495575.611563298,-0.0069995183,834.75,15077,1347931700000.0,0.006035416,-1.7404556274414062e-05,19701096,4233.196534156799,76,0.0,7.5782514
-298431.6198933534,-0.0071349037,697.08,15170,40133366000.0,0.005349951,-1.1920928955078125e-06,19766841,4248.488792181015,93,0.0,7.571029
-783893.4139243494,-0.007329044,664.28,15247,4458701300.0,0.00598345,-3.0994415283203125e-06,19819788,4263.890196800232,77,0.0,7.564545
-514484.0977776191,-0.0070113637,787.65,15327,38370685000.0,0.0036167556,5.125999450683594e-06,19882756,4279.1034071445465,80,0.0,7.5687366
-534577.6017854968,-0.006513451,650.76,15420,21410128000.0,0.003784403,0.0,19943421,4294.85448217392,93,0.0,7.5678563
-524979.8871003191,-0.006723656,774.67,15497,43471910000.0,0.004436405,-1.1920928955078125e-07,20003122,4310.67854475975,77,0.0,7.5683293
-938236.45555561,-0.0073176497,857.02,15571,21248606000.0,0.003657546,-1.1920928955078125e-07,20061829,4325.935371875763,74,0.0,7.564632
-378226.3420387184,-0.0075641936,790.96,15657,1406565600.0,0.0046514203,-1.1563301086425781e-05,20127346,4341.356885671616,86,0.0,7.5625043
-114123.25134855194,-0.0070558223,833.67,15730,1820549100.0,0.0042254776,5.364418029785156e-07,20189667,4356.607799291611,73,0.0,7.568786
-216996.37658535512,-0.007408136,826.82,15804,5400823000.0,0.004221839,3.516674041748047e-06,20250656,4371.9234623909,74,0.0,7.567714
-896277.8989017855,-0.00808283,827.09,15878,24921370000.0,0.0046993135,-4.172325134277344e-06,20313598,4387.121876955032,74,0.0,7.5617676
-1182283.882350303,-0.007479436,808.18,15953,7454474000.0,0.0057298886,-2.384185791015625e-07,20371653,4402.519576072693,75,0.0,7.556504
-450649.1813212679,-0.008004506,699.83,16043,487395000.0,0.0050780615,4.76837158203125e-07,20434883,4418.0921511650085,90,0.0,7.5610933
-362837.83377997135,-0.0076300027,765.08,16127,39093584000.0,0.004690476,-2.7418136596679688e-06,20498868,4433.643577814102,84,0.0,7.5596156
-668764.3283348526,-0.0069625187,759.6,16200,2005997400.0,0.0042969724,-2.9802322387695312e-06,20552645,4449.040284395218,73,0.0,7.5529675
-558370.4290276148,-0.008057077,752.42,16283,84192300000.0,0.0050215037,-2.384185791015625e-07,20616967,4465.041719198227,83,0.0,7.548325
-1620026.63810248,-0.00796954,762.66,16362,68168258000.0,0.0046637976,-8.344650268554688e-07,20676825,4480.529623031616,79,0.0,7.543034
-849732.8435994935,-0.0065440102,695.94,16459,448657750000.0,0.0036960458,-3.5762786865234375e-07,20741453,4496.163579940796,97,0.0,7.5451207
-1445423.496212621,-0.0075323773,748.9,16533,5728294000.0,0.0047308654,0.0,20801351,4511.626070976257,74,0.0,7.5429387
-588400.5561239085,-0.0066820513,729.4,16623,46798316000.0,0.0040109013,5.960464477539063e-08,20866926,4526.844115018845,90,0.0,7.543945
-585009.3415103462,-0.007065802,703.15,16697,27337032000.0,0.0057110568,0.0,20925432,4542.339841604233,74,0.0,7.54102
-871718.964825361,-0.007869662,816.46,16772,15714809000.0,0.0042995987,-1.1920928955078125e-07,20989788,4557.8112552165985,75,0.0,7.5417523
-344293.200132619,-0.006952926,784.27,16853,34129179000.0,0.0042266203,5.960464477539063e-08,21048949,4573.3656232357025,81,0.0,7.5429425
-778736.7942939918,-0.0075670704,668.3,16939,35640644000.0,0.005418052,0.0,21105552,4589.0317640304565,86,0.0,7.536468
-580459.4648893537,-0.0073198373,780.97,17025,141135100000.0,0.005125946,4.76837158203125e-07,21172944,4604.740204572678,86,0.0,7.537521
-1026828.7556176009,-0.007617995,756.61,17108,12238197000.0,0.0041878307,-1.1920928955078125e-07,21235903,4621.028898477554,83,0.0,7.5386806
-422668.8433363131,-0.006883835,720.29,17198,42202472000.0,0.0042977603,0.0,21298646,4636.832365512848,90,0.0,7.5400844
-4485307.72128391,-0.007443125,686.21,17292,737186000000.0,0.0035283184,0.0,21362258,4652.357309579849,94,0.0,7.5442243
-1482008.0469145342,-0.007087861,680.1,17380,70261320000.0,0.003914886,-5.960464477539062e-07,21421594,4668.194228887558,88,0.0,7.5441747
-1212300.0306995641,-0.007619513,602.2,17473,157886940000.0,0.004899475,-2.7418136596679688e-06,21480419,4684.0123200416565,93,0.0,7.5452876
-226655.43501044027,-0.0063695638,735.75,17563,11032174000.0,0.004361228,1.1920928955078125e-07,21543912,4699.451887845993,90,0.0,7.5506635
-460050.119618889,-0.007466699,692.09,17649,19279940000.0,0.0044253757,-1.1920928955078125e-07,21601266,4714.949076652527,86,0.0,7.555768
